reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHfsQJ9ivh0tORbkP_MaBOOA7c1yPu_iBtzMNfdALEBd4AfqeaVRPHG2-oISdVxH3xbuNhBaRYkQYSjTA,Anthony DeRiso,https://play-lh.googleusercontent.com/a-/AOh14GgNyL05B9YVs4LR8arvE77Ta7BuvNkQSjLVi4TrMw,Waze is junk half of the time it doesnt load. It automatically starts and pick routes before you even have the option to review them. You cant zoom out and see the entire map. It's always oriented in a weird way as well.. The help and suggestions button doesnt work. This app is just awful it has excellent ideas. But awful AWFUL execution. What the hell Waze. Disappointed in this app. Wont use again,1,0,,2021-04-12 12:56:58,"Hi Anthony, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit any ideas you have for the app to the Waze suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2021-04-16 15:50:05
gp:AOqpTOH0rOA3y18uj87es9qci1YqJOwugmiF_4wOFebMH4t-w2-HDWQuLwj8lOuZ_qDkPw59rWfQdJ7ous9yfg,Suzie Q.,https://play-lh.googleusercontent.com/a-/AOh14GigcqpM8KHK3XlXxxlyCq__iJi3pu2lvX4-Rq47Cw,Better Navigation than Google maps,3,0,4.75.0.3,2021-07-08 08:04:37,,
gp:AOqpTOGAuEzA8mqDzZyY0f8SDLyE_vVo7llhcZKUfRks-N9jGiK-2OtO96Tgpo4Zo413dKSu6mZ9hdZYP7yKSw,doug horrigan,https://play-lh.googleusercontent.com/a/AATXAJxsjhxfEEoyU5-tgcGz4Kx9WzJq4PkwMAcjOs5t=mo,"Awful. Can't get the stupid thing to work properly. First you register your email then you have to open the email they send and either enter the code that isn't sent or you click the link that takes you back to Waze and just repeats the whole process again and again. If you manage to get in as a guest them it's all km and mo way to change it to miles. Very poor interface, lousy developers. How did this rubbish ever get onto playstore?",1,0,,2021-04-15 17:00:30,"Hi Doug, we’re sorry to hear about your issue with the verification code. We'd like to investigate this further, could you please send us a private message on Facebook? You can change km to mile by tapping Search > Settings > General > Unit.

For further assistance please contact us here: https://m.me/waze",2021-04-15 20:41:09
gp:AOqpTOG159L6snO31BdogRwpqhUDa3UuYpvlPL2aHSWebM5qc3BTHyMHBwPrViX-c-nuzxctA5Io1_u35uhtCQ,Sarkazz Vlogs,https://play-lh.googleusercontent.com/a-/AOh14GiHPaG2Q4uDhX_y84Qb_-Y5cxktlNZeL5bcfAafRA,...needs to be an easier way when you report a change on a street on your journey. The other day I wanted to indicate there was a street closure for a carnival there's no options to quickly do that. While driving you don't have a lot of time to make that input there needs to be an easier way. I got several emails requesting what the issue was but the carnival was just for one day so there needs to be a way that that can be inputted simply,3,0,,2021-06-15 08:46:17,"Hey there! We're always looking for ways to improve our product. We welcome you to submit any request to our suggestion box for further consideration. We'd like to hear from you: https://waze.uservoice.com/forums/59223-waze-suggestion-box

For further assistance please contact us here: https://m.me/waze
",2021-06-15 19:42:35
gp:AOqpTOGCmqJsZJlMaQ1eyZnB_MUtKa9ZdNTzBdprSMB1RqDEsKRT2dmT5-Alim_uQMI5YDwKgcbKBwR9yokVsw,Mohd Naim,https://play-lh.googleusercontent.com/a-/AOh14GjP8FI6UuPTuqTzKqMztzSDmLwK_bEd8d7U91C6,problem and give the long route not short route dam it,1,0,4.73.0.3,2021-05-19 12:58:34,,
gp:AOqpTOEOkRqTs9JgSqrtpn1GzhZKdHzbeE8J0esGPldI09G2ap0ydePWIGROAJtEh7gds4gY3p2vtvRPq24CGg,Keegan N,https://play-lh.googleusercontent.com/a-/AOh14GiT-rH3f0rf27ElX20rwfPsOfnZwbKRtjg6q_bMdg,I really love this app. Helps a lot!,5,0,4.75.0.3,2021-07-09 01:42:28,,
gp:AOqpTOEfbhQ5aoLdI932kKaqEWipCrAYW6L4JRf78F2lmyPbHW7D7mXQkAGmbKr21CzCeE1kJfHaqK3u2yqwuw,saddiq mohammed,https://play-lh.googleusercontent.com/a-/AOh14GiwrpHSM6Rn_kGKfN1yZnzvCwY9mc64996iuu13iA,"Easy to use, reliable and is free I would say good by Tom tom you been Divorce hhhh",5,0,4.73.0.3,2021-05-11 18:44:31,,
gp:AOqpTOEVQg1h24g6Tt2CVVdaXb0-_3VINTDXmDYxSciEDu4uNEoOHkY9YY98bGacTeGC3ODNP9KHWqZ9_bBGnA,Paul Rose,https://play-lh.googleusercontent.com/a/AATXAJw_p2Lbe2S6oOaXYZO-BzlVFSIzHS0EnMVDAL-0=mo,"""Your reporting privileges may be blocked"". No they won't. 1. I don't have reporting ""privileges"" - I'm doing you a favour by reporting jams and get zero benefit personally. 2. I've filed my last report - you get to send me 1 rude message and that's it. 3. If you offend too many Wazers with your ungrateful and ignorant app messages you ain't got a product. Stick your reporting ""privileges"" where the Sun don't shine. Have a nice day.",1,12,4.74.0.3,2021-06-26 02:19:31,,
gp:AOqpTOGxFee-XldXNTnuc2wYMjXw23H69lTFx7_r8-Qxno4e4XSwlyTMRpMh_cqzMIRNA_eJmF4tWjvFCr4oew,Daisy seitter,https://play-lh.googleusercontent.com/a/AATXAJyO7HZ7dnx7hkyTItl9MNNBabb1HypM_awbtuW0=mo,Just love it the best GPS ever.,5,0,4.73.0.3,2021-05-16 15:56:57,,
gp:AOqpTOHIlSH-KIqONHexiIfJono1Ub5tVDv2okSHCJ-4H-WR3gCTtnNucfd8G8K3O1Wjhh6J1E9bAnLYLKRewg,Rich R,https://play-lh.googleusercontent.com/a/AATXAJyU6A2d0r3fe5G16DUqt4cvdPBycqpRxuU3RTsk=mo,"I usually use Android Auto but I thought I'd give this a try. The only thing I like about Waze is the layout of the map. I couldn't get no voice turn by turn so at the first rest stop, I went to the settings but no voice set-up or anything close to voice set-up. I uninstalled Waze and used Android Auto for rest of my trip. Maybe in the near future Waze will have turn by turn voice instructions. By the way I do not use Facebook so don't tell me to private message you about my problemFacebook",2,0,,2021-04-02 18:38:11,"Hi, Rich! We're sorry to hear that you're having trouble using Waze with Android Auto. We'd like to look into this further, would you mind submitting more information about this issue here: https://support.google.com/waze/answer/7451079?hl=en

For further assistance please contact us here: https://m.me/waze",2021-04-02 19:19:06
gp:AOqpTOF2_d-5HDAPNXuKk0QUNFaW0TOd5PLtbUaBlJNpn2ymmtGPzmrhPuo5T6hcSHN2Dhc0j8lOVlJ-SxySEg,Mark Redd,https://play-lh.googleusercontent.com/a-/AOh14GgWgXHSlOvecjf7gqfbjai0pJUkS6Zi-9y_Qnj65A,Uh oh! Routing server error.,1,1,4.73.0.3,2021-04-07 20:59:09,"Hi Mark, thanks for reaching out. We'd like to hear more details about this network issue you’re experiencing to help. Could you please send us a private message on Facebook? Thanks. For further assistance please contact us here: https://m.me/waze",2020-09-02 19:59:35
gp:AOqpTOG9Bewg-zTAVy9nJ5UoK8xqa4z3zz_YJ5y5GpY0-dzvafADPA6WTfgmDlXKl40N9yIfEu3Mo4rtGoy4rQ,N Nt,https://play-lh.googleusercontent.com/a/AATXAJzlqVzDB5fRPbHJyBz3MhM3t3SFC0xR3YtfoAn3=mo,"This is the worst direction system ever. It takes me around my butt to get to my elbow every time. Completely useless and all of its ""different routes"" lead to the same highway",1,0,,2021-09-11 16:38:04,,
gp:AOqpTOHOMjdydETtvD1q_E-trypQz8RIu-c5A867wBw4ZnrEhBuv1UqwXGehN4K3cXy4YogRNOl69qOg-EgyBA,miles,https://play-lh.googleusercontent.com/a/AATXAJwJYLtkGOOeO6AjVpBoCxtqr7K6pqvNd45sE_FT=mo,"Wanted to switch from google maps but You cannot turn off Waze carpool. So if you never ever plan to use the carpool function as a sort of Uber driver you need to see it on the screen at all times. What the flip happened to this app. The carpool option takes up the same space as the SEARCH button. Are you guys high? It's been two years, let people toggle this off.",1,0,,2021-05-25 19:01:05,,
gp:AOqpTOHzJn6z0517P_98Itacem3MaiX8hpkdx8EeQofAcJCviwDJcYeleVBDLlzTdpE8-o8o_g_6mFu_rg-X4A,Arnold Ricaflanca,https://play-lh.googleusercontent.com/a/AATXAJy-91hj1Q6OmBFbo4fYtsEWVI8zHfExyDokD_8u=mo,"all i have to say is ,,,,,,😍😍😍,and 100%useful i love it ,,,so what are you waiting for guys install nayan,,",5,0,4.74.0.3,2021-05-31 21:56:57,,
gp:AOqpTOF4PKrOrjXttCqNymdJ4qcLQkbjc3gdKZXDqhGkwlZ-l51wLHKE-VpiNROHybO2ZF48t82NkxseOFNdOA,Mindy McClaran,https://play-lh.googleusercontent.com/a-/AOh14GgwQq-CEuLm2p-m9S-8zwnyzTymJzemE0zC_xExmQ,"Voice option for boy band results in sounding creepily like salad fingers, and no turn onto XX Street instructions. As helpful as a paper map while trying to drive. Uninstalling after posting this review. Re Developers reply: I would rather go back to the old days, printing a single trips directions out on mapquest, on too many pages to staple together, driving a golf cart in a wind storm, before I re-install this app.",1,0,4.71.0.2,2021-06-07 14:58:53,"Hi Mindy, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit any app changes you wish to see to the Waze suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2021-05-05 19:52:19
gp:AOqpTOEmktfqPxXO_OX-gPTCsLhW3p8VqGuezcVl5WKLpFdP4cLihQ6YPxVwT34fr_uajQSy7q7wYkVrBjhDAQ,John Beale,https://play-lh.googleusercontent.com/a/AATXAJzS48OnIbvWMI_-58FWc3WbhGOJ06JOM0ph6LzM=mo,"This is the best GPS app I've ever used. It takes me the quickest possible way around heavy traffic, shows the speed limit and warns of hazards on and off the road. The only thing I don't like is the distracting little popups to say I've munched my way to extra points. Every time they pop up I quickly try to read it thinking it might be something important and I find that to be a dangerous distraction. Apart from that it's fantastic",5,125,4.71.0.2,2021-04-01 05:48:09,,
gp:AOqpTOHIrAyVfajBd18tL5nW1519FJXrG_uskySodKCjyr4aMzM-Wl20UBWz9kfC7VDLUdWK2VHep6CSahba7g,Stinkoman S,https://play-lh.googleusercontent.com/a-/AOh14Ghhgobgnvx5urbGEZUH7FquFx76UBw92cO5YhNlvw,I think it's a bit dangerous that the Android auto version does not have a voice command option to stop active navigation. You have to fiddle with the interface manually to stop navigating.,3,0,,2021-08-04 22:05:47,"Thanks for your feedback! We're always looking for ways to improve our product. We welcome you to submit any feature requests you'd like to see added to Waze to our suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box

For further assistance please contact us here: https://m.me/waze
",2021-08-05 12:15:34
gp:AOqpTOGeA9E6dq0HziKQVFtmyZ5HKo1421DMwSxv7cP33oGJ0YTn-hUHL8bpXlasuJE0wtWAGtKCIQ9lYIAqzg,Sajaada Studio,https://play-lh.googleusercontent.com/a/AATXAJwVRbuj4wI_yFDRl51Ui37C7P8MTUhh6CIQrH_B=mo,Not an easy guide for direction,1,0,4.73.0.3,2021-05-17 00:31:56,,
gp:AOqpTOEU-_V9WouMwsaxSkl_Rc-UdpqhvxGs4aKlHOsI-L_SE74zDXy0S-fLT_H72kCPzrXGjMCbYyuw9kkvPw,Pawpa Unu,https://play-lh.googleusercontent.com/a-/AOh14Gg24a6vl0Pk5NcIEZTCmi7CyE-VghnVpSprqGxKgA,I am thoroughly enjoying this app!,5,0,4.77.0.1,2021-09-01 16:20:08,,
gp:AOqpTOHeanIWf5cZ2QTUuhcGFky6p7ldUOujPMfCHt1zFsElRIOdKhsU5uBERbHAj0BjYu0WydzKTD6diwL_Qw,Stan Murphy,https://play-lh.googleusercontent.com/a/AATXAJyRNo9eH0kTCF7BQw4_whr9yums3UVNMkCOQI-d=mo,Great app for navigation. Saved my life ...,5,0,4.73.0.3,2021-04-26 16:25:21,,
gp:AOqpTOHBecJ0Fibs9tEVLUZdMgwLGlSa1ATAsvC1G1qtyoqYurkqrbv8Jxe2BBF4QgkndW5WmLJeARmE0gOs_Q,Cesar Hernandez,https://play-lh.googleusercontent.com/a/AATXAJz7awjaGxozFbjeBYpIXkaEzhhkBAaKp49SDCmD=mo,To much information to difficult app,1,0,4.76.5.0,2021-08-08 07:12:32,"Hey there, Cesar! If you're having trouble using Waze, we're happy to help you with that. Would you mind sending us a private message on Facebook with more details about what you're experiencing?

For further assistance please contact us here: https://m.me/waze
",2021-08-09 19:30:38
gp:AOqpTOFK0ZL61psQhJJEJWeHf9Qkq1TH797lmYgIbuPG6pA-YK2zZeALIMpCwrLVEhKRU8xxUH-Q3QXJZMYBiQ,Kelvin Thom,https://play-lh.googleusercontent.com/a/AATXAJx4_ROk2ELAPpqeeCrefyI4-Tls4PlhdSF1kWC-=mo,Brilliant app for everyday driving,5,1,4.74.0.3,2021-05-31 18:28:34,,
gp:AOqpTOGEC66L0zy2va9I1KGB8bzq5bxFkSpunosy-d3-7TJGlIKTJrWiWcBMtY3i8_pJDGgw5iaP_w-ANiHWsg,"Paul D. Thompson, Jr.",https://play-lh.googleusercontent.com/a-/AOh14Gh0NzQW8Gz8iM6i5F3HsLEpqP618l1EA6f7xdWBwr8,Finally got tech support to give way to recover ... Will raise 🌟 s when I've successfully used it for a while. Using Samsung Galaxy S20+5G😉,4,0,4.74.0.3,2021-06-28 21:14:45,,
gp:AOqpTOE4XLyP89ObrMLw3Fy3KxuKx6-cXdnjVrIQxCWhkoaTHoQPMtacY7J8PLq5DqHJkMzHqJqmsHzZYctCEQ,Tae Kim,https://play-lh.googleusercontent.com/a-/AOh14GhodXYXlQSJmvvPZbaxlJeyJb80UkegL6Ftf7nPUw,Great for road obstructions,5,0,4.73.0.3,2021-04-12 12:07:23,,
gp:AOqpTOH-a13Zr2vs0Mmuq-1Bx0VQRhfw4sO1Bf4hdD9ehxgSGR-JZeWDdDWPrGo6daRvuJjjCuamX4zxJPio2w,Yaritza Santos Santa,https://play-lh.googleusercontent.com/a/AATXAJzp6WAr14u-eDB3olnZFnsWpiaPhFa2TDKd9XZX=mo,The best GPS app I've ever used.,5,0,4.73.0.3,2021-05-20 12:48:10,,
gp:AOqpTOGPQNWxu6b8thd4u7gsZG_pCMzUhgI_Ey92ZaYD3fVa80i14q20qaydpY1CrQDy-8acFzpVHXJzlvRK_Q,Syneetra Williams,https://play-lh.googleusercontent.com/a-/AOh14GgXrOzJYo24BKtDFvDGUq7cnHzw2g2OpWD3JWjssg,"I appreciate it when Waze offers sound alternative routes when construction activity blocks main freeways. Unfortunately, Waze doesn't always get it right. This app directed into road closures without warning twice. One time the detour route it offered was closed and it didn't offer a second alternative, is frustrating especially at night.",5,1,4.71.0.2,2021-05-26 19:10:46,,
gp:AOqpTOFUkMVImSVo1EJ19h6tw_nRSeT_qOSCeQ9sK6gFwEzp2ldLfjZ2BaVw_yOMHcml4_oPXmChvm91hLniTg,Michal DeAngelo,https://play-lh.googleusercontent.com/a-/AOh14GjPyAAU_xpPayGZV8J2w6nZzS8U3WicXWKM_eBT5w,The best GPS application open to the public,5,0,4.74.0.3,2021-06-15 00:30:17,,
gp:AOqpTOFnRsdNe26F02NPCtYkdm-h3xVtbUMMPJOEcIlefuhpSDBfyyZ0_wVpf4xgMhTkQcP46eQt1SUtTuCdzQ,Stephen Brooks,https://play-lh.googleusercontent.com/a/AATXAJws3RcX7qpbHeCB2tgF7ptmW8WQseGxNS5HJout=mo,"Just wanted to say that the developers did an amazing job. I am learning web development, but looks like MERN stack for web. Did ya'll use React native?",5,0,4.73.0.3,2021-05-15 16:13:01,,
gp:AOqpTOHz-oXJbiJz4JbpiFN_9stZkn65ORrKp1JyHEzA7Sp9BvxwA47fjOsIVT0H5YuyufqGJ1gNxttlBQDACg,Mick Brady,https://play-lh.googleusercontent.com/a-/AOh14GhajHmJLJE7ePSUzwFWiDxH_jNiPPGb50WxzF1Z,"I hate the new interface with the ""My Waze"" at the bottom and also how it pops up with your favourites and past navigations. Many times I have Waze open without navigation so I can see my speed and other information. Bring back the old interface that showed a full screen map with a magnifying glass bottom left to open up the navigation blade... Also when you do start navigation the overview pops back up again with start drive button again for no reason.",2,0,4.60.0.5,2021-05-28 08:05:22,"Thanks for your feedback, Mick! We're always looking for ways to improve our product. If you'd like to share more about your Waze experience or have feature requests you'd like to submit to us, feel free to reach out to us through a private message on Facebook.

For further assistance please contact us here: https://m.me/waze",2021-05-28 16:26:12
gp:AOqpTOH7-8qD2s4CDyRCLP0uv926_7GLDFzlbFpgUZT8ALIUhgaPii4CpcUu7dLfgDlFzFojtz9azc_X1E7Mng,Donovan Jones,https://play-lh.googleusercontent.com/a-/AOh14Gi0rBqnu_7ZCT-HM6HxR8SAX51xhdC-GI9IM6UpRg,"Best app for driving, but the map isn't too accurate. Not very bad or anything, but sometimes because of a slight difference, the app thinks I actually did a full 180 so it takes a little bit to re calculate and the screen is just spinning. Doesn't happen too often though, just in a couple spots I know.",4,0,,2021-06-05 09:53:31,,
gp:AOqpTOFeffwvfj6p81eg5L227r-O9tw1KWC9A7CSmCXDJwch-piKxLXRj4puJJxKL6E0nmeJoTE8RchgeJ4_og,Kiesha Carroll,https://play-lh.googleusercontent.com/a-/AOh14Gg9QrPh_x2seJBgt-etag_e-IdoqgXKEdbnl5DKtg,Crashes from time to time,4,0,4.73.0.3,2021-05-21 15:26:41,,
gp:AOqpTOFzifMySyPPed7aM2jHkpT_h3s4hRcDf5GLxjeEZB40UVDE8teOHsq5Y4jYbGgiZQm7zUEVYZSU6aKSWQ,Izzuddin Kamal,https://play-lh.googleusercontent.com/a-/AOh14GhfyT1M4ejjhIz4gkMQo-anHHFUkUnJI3J5WKCSTA,Everytime i open up this app in my phone it crashes 🙄,1,0,4.73.0.3,2021-05-17 06:29:35,,
gp:AOqpTOHtb205vTXjtVi3igs-1UPzuD8ezzpLYOF4ch8qC6ZQTmNaGG5aVIPEEMVBdFwKAgZU56HPIwsl0tEYeg,Norshah Shariff,https://play-lh.googleusercontent.com/a-/AOh14Ggv8uM3Jpq7_3lGPu0Rm0CjEbIhwkIrSrGZd5Gj,Fooling me so many time using toll & farther route.,1,0,4.73.0.3,2021-05-16 18:32:48,,
gp:AOqpTOFYgfGeRXlcZtcyfgegYC-88SAlap_2WkEdD8Bts16gImK3K6crFLnZy8ZyCceurBFl5ZH0YwEyBHdOuw,samadur rahman,https://play-lh.googleusercontent.com/a/AATXAJxRbULwyIkBNtEQk6pIZnq8OgnIZNJ0lvL43HEZEw=mo,"Rubbish now a days, not updates since long time.",1,0,4.75.0.3,2021-07-13 17:46:14,,
gp:AOqpTOEssLG3Q-bR3GIyDfV_Edq32Ai2_fKoiwDJT7AHE3RC6cq6UURQY42XGQyZ18tUj-wsPSDaMlYPgWE1HA,Peter Adams,https://play-lh.googleusercontent.com/a-/AOh14GjxAgZNevV1YCE2t_HIgcjcoWQPVxHR22FK_fufdPA,"Fun and light app that makes negotiating streets fun and game-like. Voices are generally easier on the ear than most other apps and slower which generates a sense of calm, which is def recommended when driving 🥰🥳🏆👏👨‍👩‍👧🚘.",5,0,,2021-07-23 12:59:05,,
gp:AOqpTOELL7HQbC4oxsXqzs9m94rDsoXkb3M46Cah7XjQ7ASu4X9DLcxF-l6CTU81aU1i4CIy3CRuRIAWZty4BA,Augustus Gloop,https://play-lh.googleusercontent.com/a/AATXAJxDFw7yf8Nj8bzLg2X259erNpnrNYanV1Z89imL=mo,"It was a great idea, but the editing side is dominated by high level power-crazy little Hitlers, who cause people to stop editing the map. Consequently, it is much less accurate than it once was. It is very much Google's less important navigation app anyway, Google Maps is the master project. Bottom line : use Google Maps.",2,0,,2021-04-15 16:23:49,,
gp:AOqpTOFEQ3_7CB2_Br4odUI8Z3E9P3enDTJqai7osR0DKhUI_E6c14GDZ8109MH1H66-dtplh2hL3db34Bs7OA,MrSL Boa,https://play-lh.googleusercontent.com/a-/AOh14GivtUb_8dwjeTNhjwk8ex7HpNW0ZXKOfbTXKos,Speedometer alert does not work,1,0,4.74.0.3,2021-06-12 21:37:52,"Hi, thanks for reaching out. We'd like to hear more details about this issue you’re experiencing with the speedometer. Could you please send us a private message on Facebook? Thanks. For further assistance please contact us here: https://m.me/waze",2021-06-15 18:50:36
gp:AOqpTOG6rbiWcmVuCdlm7-7Eg5lXaSfXex_LOthP-Mu7CQVC0d0-dsWCQSm1XaHGZWIIOmCwezOzArDglKgD6A,unknowm tdm,https://play-lh.googleusercontent.com/a/AATXAJwRTQVRWH81VX6XdRPChGK-ZGKYr_Jxqns1WBw5RA=mo,"Love the app, being able to control music app from the map is great. Marking cops/road construction/debris/stopped vehicles is also a plus. However, only con I have found. I'll mark road construction one day, drive by it next day and it's completely gone. Where does the developers live where road work takes less than 24 hrs?? Needs to be like the cop or stopped car. Don't take it off until someone says it's no longer there.",3,1,4.72.0.0,2021-04-08 18:28:34,"Thanks for your feedback! We're always looking for ways to improve our product. If you'd like to share more about your Waze experience or have feature requests you'd like to submit to us, feel free to reach out to us through a private message on Facebook.

For further assistance please contact us here: https://m.me/waze",2021-04-13 20:07:30
gp:AOqpTOEWU67owGzOT74x-F-sMyyJT8jUuQkFP26ZKFgQQKh1J4tKQRegDqUTf7YlUbSMgAgqmtkkAjfgm3bk6w,Tom Hunter,https://play-lh.googleusercontent.com/a/AATXAJyNb6dxXzijGE0439lbBC6QgWOu3A9ACfk6X0I=mo,"I'm a Dasher for DoorDash and also an occasional street car... 'enthusiast' you could say hehe! The app makes it easy to pick the best route that's quickest and easiest; avoiding 5-0, traffic, accidents, construction etc. You can keep the app up to date in real time, with other 'Wazers' I guess haha, and mark the location of the above mentioned things you might come across on your walk/run, drive, bus ride etc.",5,0,,2021-04-22 08:56:06,,
gp:AOqpTOGcsL8p6dqOvEaQMRpiBjAylJuG7KKI4BIpC_v--cbBTMtPMPa_w9U4kyrPWmW5DINPkQL7EIlQ1so0uA,frank speer,https://play-lh.googleusercontent.com/a/AATXAJxI8-5VrPGeOjOGvgV4PK0mX4eu9g0arh_ZDMw=mo,"Few glitches, has taken me around a few blocks for no ryme or reason to bring me back to where it sent me off the main path. Still way ahead of all the others.",4,0,,2021-08-09 13:24:35,,
gp:AOqpTOFoxF-tOr9HJfZ1r0cvA77G2HlHOXU0LQ4HsxAtMR8kSg29W0PaoTSXJRo8ZPwdUydOP_IwW-Qzt-dQzA,Billy Maroney,https://play-lh.googleusercontent.com/a-/AOh14Gj6Jsp33jwSp-PtgSPGdzqrmTyos7Zr6J8ehNP6,Just the BEST GPS APP I've come across,5,0,4.74.0.3,2021-06-25 16:08:48,,
gp:AOqpTOGn1EXDLA9nXpZnjqcVsGnRB3zZRcQM1vosMBEstnZMs5bvcL09QCG1HbWJMjG8ZZDuZaHX_dhVRlpmjQ,Samantha Samtastic!,https://play-lh.googleusercontent.com/a-/AOh14GhaUl6oXSgXS2ChBYU5oig1UhXESZju6hHPr4Seeg,I would rate this app five stars if I didn't get the annoying pop-ups that take up half my screen for cafes or McDonald's it's all big chains none of it's local stuff. It's whoever pays the biggest buck and I just missed the days that Waze wasn't owned by a huge conglomerate. I don't hate Google as a company but like many it's getting way too big for its britches. Maybe it's always been that way it's just been better at hiding it I don't know.,3,92,4.72.0.0,2021-04-04 19:27:29,"Hi Samantha, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit the changes you wish to see regarding the display of ads in the app to Waze's suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2021-04-14 19:37:09
gp:AOqpTOEMHraoUj5vkgrTib7sMQEt7wL_VGoaKQF3MBDqIwWUmVnTf4MO6HxmvjoXA3T0Q4ijCHf84bR3d4jV7g,Private Private,https://play-lh.googleusercontent.com/a-/AOh14Ghu363JqYELXo42OPQ7vJWl8ekTJp4id_I7wqaeUA,"Lots of commercials & surveys pop up just when you are in dire need to see which turn to make. Sometimes takes 5-8 min just to orient itself to your location. Freezes up often. Crashes constantly. Spins around in circles while you drive & takes you on the longest possible route, no matter what specifications (take highway/avoid highway) you choose.",1,0,,2021-04-12 00:35:48,"Thanks for your feedback. We're always looking for ways to improve our product. If you'd like to share more about your Waze experience or need assistance resolving an issue that may be occurring, feel free to reach out to us through a private message on Facebook.

For further assistance please contact us here: https://m.me/waze",2021-04-12 19:55:22
